index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,questions
9642,Skin Perfect Anti-Imperfections Cream - Age 20+,Beauty & Hygiene,Skin Care,Loreal Paris,90.0,90.0,Face Care,4.1,"L'Oreal skin perfect anti-imperfections and whitening cream is Enriched with Purify. This formula helps reduce imperfections such as spots, hides blemishes and marks and controls oil for a shine-free look. Designed for women from 20 years old, the 1st skin care solution that acts on tone and texture at every age for a perfectly smooth, youthful and fairer skin. It is clinically proven the smoother the skin the fairer it looks.","['Is Skin Perfect Anti-Imperfections Cream suitable for women under 20?', 'How does Skin Perfect Anti-Imperfections Cream help in reducing spots?', ""Is L'Oreal skin perfect anti-imperfections and whitening cream tested on animals?"", 'What ingredient in Skin Perfect Anti-Imperfections Cream helps in controlling oil?', 'Does Skin Perfect Anti-Imperfections Cream guarantee completely spot-free skin?']"
9661,"Bye Bye Dark Circles - Under Eye Cream For Dark Circles, With Cucumber & Peptide",Beauty & Hygiene,Skin Care,Mamaearth,399.0,399.0,Eye Care,3.7,"Tiring days and sleepless nights can harm your beautiful eyes and make you look dull and tired with those stubborn dark circles. Whatever the reason for your dark circles may be - melanin deposit, iron deposit, stress, pollution or sleepless nights, Mamaearth Bye Bye Dark Circles Eye Cream is here to help you rejuvenate your eyes with the goodness of natural ingredients. Cucumber, which is known for its cooling and skin lightening properties, it soothes under-eye skin and reduces dark circles, Hawkweed Extract, Peptides & Daisy Flower Extract, just like magic, reduce melanin deposition in the skin to a great extent, which ultimately reduces the visibility of dark circles.","['Can Bye Bye Dark Circles Eye Cream completely eliminate dark circles?', 'Which natural ingredients are present in Bye Bye Dark Circles Eye Cream?', 'How long does it take for Bye Bye Dark Circles Eye Cream to show results?', 'Does Bye Bye Dark Circles Eye Cream address stress-induced dark circles?', 'How does Daisy Flower Extract in Bye Bye Dark Circles Eye Cream reduce visibility of dark circles?']"
9670,Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl,Beauty & Hygiene,Hair Care,Mamaearth,399.0,399.0,Hair Oil & Serum,4.3,"Does your hair get frizzy and unmanageable? Are you left wishing for a remedy to fix your frizzy tassels? Do you want to know the secret to fixing frizzy hair? Try New Dove Intense Repair Conditioner. Control frizz with a nourishing conditioner that’s formulated to nourish and help with frizz prevention. Formulated with Keratin Actives, Dove Intense Repair Conditioner helps to nourish dry and frizzy hair with two-way care. It controls external signs of dryness in the form of frizz while nourishing strands to help them look their best. This conditioner for frizzy, damaged hair Leaves hair visibly smooth and more manageable – giving you smoother hair* that you will be proud of. Use it after your shampoo on damp hair for best results. This nourishing conditioner works immediately to smoothen the hair surface, deeply nourishing to moisturize hair strands for healthier looking and smoother hair use Dove repair conditioner. With every use, you’ll be left with shiny and beautiful hair. Buy New Dove Intense Repair conditioner and treat your hair to a look that will be the cause of envy among all your friends. Dove Conditioners, for 100% care. *Based on lab test with Dove Intense Repair system vs non-conditioning shampoo","['How does Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl help with frizz prevention?', 'What are the benefits of using Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl after shampoo?', 'What specific ingredient in Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl helps nourish dry and frizzy hair?', 'How does Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl work to control external signs of dryness?', 'What set Onion Hair Oil For Regrowth & Hair Fall Control With Redensyl apart from other hair oils for frizzy and damaged hair?']"
9678,Shower Gel - Cool Burst For Men With Menthol Crystals,Beauty & Hygiene,Men's Grooming,Fiama,149.25,199.0,Bath & Shower,4.2,Fiama Cool burst with Menthol crystals is designed to give you 24 hours fragrance. A unique formulation that can double up as your shampoo as well. Its micro skin conditioners will keep your skin moisturised. So get your dose of Menthol Crystal Blast for a freshness filled day.,"['Does Fiama Cool burst with Menthol crystals last 24 hours?', 'Can Fiama Cool burst with Menthol crystals be used as shampoo?', 'What is the unique formulation in Fiama Cool burst with Menthol crystals?', 'How does Fiama Cool burst with Menthol crystals keep your skin moisturised?', 'What is the fragrance of Fiama Cool burst with Menthol crystals?']"
9748,Gliss Hair Repair Extreme Serum - Deep Repair,Beauty & Hygiene,Hair Care,Schwarzkopf,595.0,595.0,Hair Oil & Serum,3.8,"The deep repair serum contains the formula with amino protein and the serum penetrates through the deeper hair layers to reconstruct it. Use it regularly and get the silkier soft and supple hair. Apply for a tangibly better hair quality for extremely stressed hair after a week.Give your hair extra care with Gliss Hair Repair Serum Deep-repair Series that is enriched with the combination of amino acid and proteins, which are natural constituents of the hair. Tired and damaged hair loses these natural building blocks and Gliss Deep Repair Serum Series is designed to strengthen them and fill gaps in the hair structure.","['Does Gliss Hair Repair Extreme Serum contain amino proteins?', 'How often should Gliss Hair Repair Extreme Serum be used for best results?', 'What are the natural constituents of Gliss Hair Repair Extreme Serum?', 'How long does it take to see results from using Gliss Hair Repair Extreme Serum?', 'What hair quality improvements can be expected from using Gliss Hair Repair Extreme Serum?']"
9775,Skin Natutals - Wrinkle Lift Anti-Ageing Cream,Beauty & Hygiene,Skin Care,Garnier,206.25,275.0,Face Care,4.4,"Garnier Wrinkle Lift Anti-ageing Cream has been designed to reduce wrinkles and put spring and vitality back into your skin, recovering lost firmness and elasticity. Its formula contains a unique combination of pure natural active ingredients. Ginger known for its revitalizing properties helps boost the natural process of skin's regeneration and reinforces its inner strength. Active essence of cherries, combined with bilberry extract helps firm skin. Garnier Wrinkle Lift is an everyday solution that targets the different signs of ageing: wrinkles, fine lines, loss of firmness, skin dryness.","['Is the active essence of cherries also present in Skin Naturals Wrinkle Lift Anti-Ageing Cream?', 'How does Skin Naturals Wrinkle Lift Anti-Ageing Cream help in reducing wrinkles?', 'What are the natural active ingredients present in Skin Naturals Wrinkle Lift Anti-Ageing Cream?', 'How does the formula of Skin Naturals Wrinkle Lift Anti-Ageing Cream recover lost firmness and elasticity?', 'Does Skin Naturals Wrinkle Lift Anti-Ageing Cream target all signs of ageing?']"
9845,Taft Shine Gel Wax,Beauty & Hygiene,Men's Grooming,Schwarzkopf,425.0,425.0,Hair Care & Styling,1.8,Taft Hair Wax is a sculpting product in the Schwarzkopf line and it is used to add hold and shine to hair. The base formula includes vegetable or mineral oils that work to build a finish without being sticky.,"['Is Taft Shine Gel Wax a hair gel or a hair wax?', 'What brand does Taft Shine Gel Wax belong to?', 'Does Taft Shine Gel Wax make hair sticky?', 'What is the purpose of vegetable or mineral oils in Taft Shine Gel Wax?', 'How does Taft Shine Gel Wax add hold and shine to hair?']"
9850,Elnett Satin Normal Strength Hair Spray,Beauty & Hygiene,Hair Care,Loreal Paris,750.0,750.0,Hair Styling,,"Achieve your desired hairstyle with Elnett Normal Hold Hairspray. The iconic micro diffuser hairspray sprays so fine and gives natural hair movement and shine with no stiffness, stickiness or visible residue. Protects your style against the effects of humidity and gives up to 24H normal hold. Disappears at the stroke of a brush leaving hair feeling clean and ready to restyle without needing to wash it. Elnett is L'Oréal Paris' most iconic brand used by the finest stylists. Styling women for generations, the gold can have always been at the heart of great style.","['Is Elnett Satin Normal Strength Hair Spray suitable for all hair types?', 'Does Elnett Satin Normal Strength Hair Spray leave any visible residue on hair?', 'How long does Elnett Satin Normal Strength Hair Spray hold your hairstyle?', 'What is the brand of the Elnett Satin Normal Strength Hair Spray?', 'How do you remove Elnett Satin Normal Strength Hair Spray from your hair?']"
9872,Aloe Turmeric Gel From 100% Pure Aloe Vera Plant For Skin & Hair With Vitamin E,Beauty & Hygiene,Skin Care,Mamaearth,249.0,249.0,Face Care,4.0,"Mamaearth's Aloe Turmeric Gel combines the goodness of 100% Pure Aloe Vera, Turmeric & Vitamin E in a multipurpose product. Aloe Vera deeply hydrates skin & hair. It soothes sunburnt skin, calms rashes, heals wounds, and reduces irritation. Naturally rich in vitamins, it slows down ageing and reduces breakouts. It also helps fight dandruff and itch and moisturises hair from root to tip to reduce frizz. Turmeric is a powerful antioxidant that nourishes skin, fights ageing & breakouts, has a powerful antibacterial action, and promotes the overall health of skin & scalp. Vitamin E nourishes & protects skin & hair. Slather this gel from head to toe to moisturise skin & hair, to soothe sunburnt or shaved skin, and to soften dry or frizzy hair. This travel-sized tube fits right into your purse. Mamaearth's Aloe Turmeric Gel is free of harmful toxins like Parabens, Mineral Oil, Silicones, etc.","['Is Aloe Turmeric Gel From 100% Pure Aloe Vera Plant For Skin & Hair good for reducing frizz?', 'What are the key ingredients in Aloe Turmeric Gel From 100% Pure Aloe Vera Plant For Skin & Hair With Vitamin E?', 'Can Aloe Turmeric Gel From 100% Pure Aloe Vera Plant For Skin & Hair be used for sunburn relief?', 'How does Vitamin E benefit the skin and hair when using Aloe Turmeric Gel From 100% Pure Aloe Vera Plant?', 'Is Aloe Turmeric Gel From 100% Pure Aloe Vera Plant For Skin & Hair safe to use on sensitive skin?']"
9904,"Loofah - I-Got-Your-Back, Bath Essentials",Beauty & Hygiene,Bath & Hand Wash,Fiama,299.0,299.0,Bathing Accessories,4.0,"Fiama Bath Essentials I-Got-Your-Back Loofah is here to bring back the Joy of Bathing!Works like a loofah, looks like a brush. Take your time with it, do not you rush. To go where no hand has gone before, add this to your bath kit for extra help.","['Is Fiama Bath Essentials I-Got-Your-Back Loofah a loofah or a brush?', 'How long should I use Fiama Bath Essentials I-Got-Your-Back Loofah in the shower?', 'Does Fiama Bath Essentials I-Got-Your-Back Loofah help in exfoliating the skin?', 'Can Fiama Bath Essentials I-Got-Your-Back Loofah be used on sensitive skin?', 'What is the unique feature of Fiama Bath Essentials I-Got-Your-Back Loofah?']"
10007,Ice Cool Gas Free Deodorant - Daylong Odour Control,Beauty & Hygiene,Men's Grooming,Nivea Men,212.5,250.0,Men's Deodorants,4.0,"Presenting India 1st Body Deodorizer from Nivea Men. The Ice Cool deodoriser is more than just an ordinary deodorant. Unlike ordinary deodorants, the Nivea Men Ice Cool Body Deodoriser provides day-long odour control in just 1 use, so you don't need to reapply it again and again. Its unique skin-friendly deodorizing formula works on the body to prevent odour formation at its source.For Beauty tips, tricks & more visit‚ https://bigbasket.blog/","['Does Ice Cool Gas Free Deodorant contain any harsh chemicals?', 'How many uses do you need to control odour with Ice Cool Gas Free Deodorant?', 'Does Nivea Men Ice Cool Body Deodoriser need to be reapplied throughout the day?', 'What makes Nivea Men Ice Cool Body Deodoriser different from ordinary deodorants?', 'How does Nivea Men Ice Cool Body Deodoriser prevent odour formation?']"
